ID_Transactions;Date mutation;Valeur fonciere;ID_Bien;ID_Emplacement
1126;43980;150000;1126;1126
1127;43969;435000;1127;1127
1128;43994;450000;1128;1128
1129;43997;210000;1129;1129
1130;44001;122000;1130;1130
1131;44001;105000;1131;1131
1132;44000;117000;1132;1132
1133;44001;145000;1133;1133
1134;43976;381300;1134;1134
1135;43976;79000;1135;1135
1136;43977;235000;1136;1136
1137;44004;285000;1137;1137
1138;44000;242000;1138;1138
1139;43999;395000;1139;1139
1140;43997;90950;1140;1140
1141;44005;60000;1141;1141
1142;43992;260000;1142;1142
1143;43993;140000;1143;1143
1144;43977;125000;1144;1144
1145;43977;345000;1145;1145
1146;44004;290000;1146;1146
1147;43978;170000;1147;1147
1148;43984;185750;1148;1148
1149;43999;200000;1149;1149
1150;43993;113000;1150;1150
1151;43997;138000;1151;1151
1152;43833;420000;1152;1152
1153;43846;161100;1153;1153
1154;43838;195000;1154;1154
1155;43843;64700;1155;1155
1156;43844;245000;1156;1156
1157;43837;73500;1157;1157
1158;43845;143000;1158;1158
1159;43840;185000;1159;1159
1160;43840;780000;1160;1160
1161;43836;170000;1161;1161
1162;43852;78000;1162;1162
1163;43855;39000;1163;1163
1164;43844;82000;1164;1164
1165;43857;170000;1165;1165
1166;43864;107000;1166;1166
1167;43851;129900;1167;1167
1168;43866;190000;1168;1168
1169;43840;175500;1169;1169
1170;43860;296000;1170;1170
1171;43857;160000;1171;1171
1172;43845;185000;1172;1172
1173;43864;95000;1173;1173
1174;43864;244285;1174;1174
1175;43854;230000;1175;1175
1176;43864;500000;1176;1176
1177;43852;81500;1177;1177
1178;43868;135000;1178;1178
1179;43857;90000;1179;1179
1180;43857;227500;1180;1180
1181;43847;347100;1181;1181
1182;43861;140000;1182;1182
1183;43858;540000;1183;1183
1184;43844;73000;1184;1184
1185;43851;129907;1185;1185
1186;43868;45000;1186;1186
1187;43868;80000;1187;1187
1188;43852;375000;1188;1188
1189;43860;20000;1189;1189
1190;43861;88405;1190;1190
1191;43867;116000;1191;1191
1192;43850;130000;1192;1192
1193;43853;980000;1193;1193
1194;43866;330900;1194;1194
1195;43879;240000;1195;1195
1196;43874;217000;1196;1196
1197;43880;575000;1197;1197
1198;43866;95850;1198;1198
1199;43880;86000;1199;1199
1200;43854;71500;1200;1200
1201;43851;80000;1201;1201
1202;43860;87000;1202;1202
1203;43866;157000;1203;1203
1204;43880;1996150;1204;1204
1205;43875;42500;1205;1205
1206;43868;504000;1206;1206
1207;43873;60550;1207;1207
1208;43882;108000;1208;1208
1209;43861;1380000;1209;1209
1210;43874;77000;1210;1210
1211;43867;162000;1211;1211
1212;43871;130700;1212;1212
1213;43888;114000;1213;1213
1214;43875;500000;1214;1214
1215;43887;137000;1215;1215
1216;43868;277000;1216;1216
1217;43873;285000;1217;1217
1218;43889;430000;1218;1218
1219;43866;64500;1219;1219
1220;43872;156000;1220;1220
1221;43874;835000;1221;1221
1222;43895;190700;1222;1222
1223;43866;250000;1223;1223
1224;43896;305000;1224;1224
1225;43885;273000;1225;1225
1226;43897;45000;1226;1226
1227;43885;315000;1227;1227
1228;43899;75000;1228;1228
1229;43881;485000;1229;1229
1230;43902;65000;1230;1230
1231;43906;150000;1231;1231
1232;43875;95000;1232;1232
1233;43900;470000;1233;1233
1234;43909;310000;1234;1234
1235;43893;85250;1235;1235
1236;43895;365000;1236;1236
1237;43903;90000;1237;1237
1238;43901;200000;1238;1238
1239;43889;64000;1239;1239
1240;43906;52470;1240;1240
1241;43900;295000;1241;1241
1242;43886;267500;1242;1242
1243;43910;262500;1243;1243
1244;43907;116000;1244;1244
1245;43899;107000;1245;1245
1246;43924;270000;1246;1246
1247;43915;112880;1247;1247
1248;43899;320000;1248;1248
1249;43910;77000;1249;1249
1250;43902;459000;1250;1250
1251;43929;150000;1251;1251
1252;43921;345000;1252;1252
1253;43917;212500;1253;1253
1254;43931;80400;1254;1254
1255;43921;76000;1255;1255
1256;43917;69000;1256;1256
1257;43906;1250000;1257;1257
1258;43936;345000;1258;1258
1259;43937;60000;1259;1259
1260;43923;335000;1260;1260
1261;43948;185500;1261;1261
1262;43941;39000;1262;1262
1263;43930;225000;1263;1263
1264;43930;83450;1264;1264
1265;43945;395000;1265;1265
1266;43948;108500;1266;1266
1267;43943;184000;1267;1267
1268;43958;47000;1268;1268
1269;43948;205000;1269;1269
1270;43957;115000;1270;1270
1271;43966;12000;1271;1271
1272;43949;270000;1272;1272
1273;43965;170000;1273;1273
1274;43964;58000;1274;1274
1275;43969;162300;1275;1275
1276;43976;108500;1276;1276
1277;43979;210000;1277;1277
1278;43978;540400;1278;1278
1279;43958;502000;1279;1279
1280;43980;387000;1280;1280
1281;43979;128000;1281;1281
1282;43951;645000;1282;1282
1283;43971;300000;1283;1283
1284;43986;41000;1284;1284
1285;43971;180000;1285;1285
1286;43980;67000;1286;1286
1287;43971;120000;1287;1287
1288;43966;144000;1288;1288
1289;43977;139050;1289;1289
1290;43984;450000;1290;1290
1291;43971;225187;1291;1291
1292;43980;52000;1292;1292
1293;43976;100000;1293;1293
1294;43984;72500;1294;1294
1295;43986;105000;1295;1295
1296;43984;49700;1296;1296
1297;43979;60000;1297;1297
1298;43969;36500;1298;1298
1299;43980;140000;1299;1299
1300;43949;567000;1300;1300
1301;43978;87000;1301;1301
1302;43980;100000;1302;1302
1303;43986;300000;1303;1303
1304;43977;68000;1304;1304
1305;43984;225000;1305;1305
1306;43997;22000;1306;1306
1307;43978;60000;1307;1307
1308;43993;147700;1308;1308
1309;43987;1050000;1309;1309
1310;44001;900000;1310;1310
1311;43991;130000;1311;1311
1312;43991;30000;1312;1312
1313;43985;63300;1313;1313
1314;44001;225000;1314;1314
1315;44001;59000;1315;1315
1316;44007;275000;1316;1316
1317;44001;180000;1317;1317
1318;44011;90000;1318;1318
1319;43999;145000;1319;1319
1320;44004;175000;1320;1320
1321;43984;190000;1321;1321
1322;44011;665000;1322;1322
1323;43994;106764;1323;1323
1324;44008;480000;1324;1324
1325;44004;67000;1325;1325
1326;44012;750000;1326;1326
1327;43998;330000;1327;1327
1328;43998;330000;1328;1328
1329;44012;54000;1329;1329
1330;43978;155000;1330;1330
1331;44001;176000;1331;1331
1332;44000;135000;1332;1332
1333;44002;385000;1333;1333
1334;43838;97500;1334;1334
1335;43840;537700;1335;1335
1336;43840;117000;1336;1336
1337;43837;133950;1337;1337
1338;43833;181875;1338;1338
1339;43832;355680;1339;1339
1340;43839;200750;1340;1340
1341;43840;257161;1341;1341
1342;43852;92000;1342;1342
1343;43839;309000;1343;1343
1344;43845;250700;1344;1344
1345;43845;291000;1345;1345
1346;43840;97000;1346;1346
1347;43840;169600;1347;1347
1348;43838;146880;1348;1348
1349;43839;97800;1349;1349
1350;43850;401000;1350;1350
1351;43847;593800;1351;1351
1352;43850;573000;1352;1352
1353;43844;242000;1353;1353
1354;43847;198000;1354;1354
1355;43838;309000;1355;1355
1356;43845;209000;1356;1356
1357;43845;535000;1357;1357
1358;43854;377000;1358;1358
1359;43850;210000;1359;1359
1360;43845;67200;1360;1360
1361;43851;550000;1361;1361
1362;43852;96000;1362;1362
1363;43857;415000;1363;1363
1364;43846;175000;1364;1364
1365;43846;312000;1365;1365
1366;43859;229000;1366;1366
1367;43845;1350000;1367;1367
1368;43857;315000;1368;1368
1369;43850;196100;1369;1369
1370;43859;96000;1370;1370
1371;43850;169000;1371;1371
1372;43861;325000;1372;1372
1373;43859;87000;1373;1373
1374;43851;137000;1374;1374
1375;43861;118000;1375;1375
1376;43859;243522;1376;1376
1377;43854;315300;1377;1377
1378;43859;140075;1378;1378
1379;43853;312200;1379;1379
1380;43845;195000;1380;1380
1381;43854;192000;1381;1381
1382;43867;207580;1382;1382
1383;43844;515000;1383;1383
1384;43867;181420;1384;1384
1385;43868;210200;1385;1385
1386;43857;112000;1386;1386
1387;43859;499760;1387;1387
1388;43859;274800;1388;1388
1389;43850;84000;1389;1389
1390;43860;100000;1390;1390
1391;43861;211687;1391;1391
1392;43861;182000;1392;1392
1393;43873;150310;1393;1393
1394;43858;380000;1394;1394
1395;43867;240624;1395;1395
1396;43860;347000;1396;1396
1397;43864;259000;1397;1397
1398;43867;76500;1398;1398
1399;43864;291880;1399;1399
1400;43861;142200;1400;1400
1401;43874;61000;1401;1401
1402;43878;146000;1402;1402
1403;43852;251160;1403;1403
1404;43861;75200;1404;1404
1405;43868;415000;1405;1405
1406;43868;296500;1406;1406
1407;43871;425000;1407;1407
1408;43857;31800;1408;1408
1409;43875;138000;1409;1409
1410;43868;92000;1410;1410
1411;43866;107100;1411;1411
1412;43867;361500;1412;1412
1413;43875;221500;1413;1413
1414;43875;650000;1414;1414
1415;43857;168700;1415;1415
1416;43873;169000;1416;1416
1417;43873;189150;1417;1417
1418;43880;273600;1418;1418
1419;43868;104370;1419;1419
1420;43868;315250;1420;1420
1421;43875;470315;1421;1421
1422;43882;292500;1422;1422
1423;43867;194500;1423;1423
1424;43858;288000;1424;1424
1425;43858;203000;1425;1425
1426;43866;83000;1426;1426
1427;43872;323000;1427;1427
1428;43879;111000;1428;1428
1429;43881;391000;1429;1429
1430;43864;123000;1430;1430
1431;43878;343000;1431;1431
1432;43868;127000;1432;1432
1433;43874;75000;1433;1433
1434;43880;44000;1434;1434
1435;43889;212000;1435;1435
1436;43889;175800;1436;1436
1437;43888;188000;1437;1437
1438;43878;340400;1438;1438
1439;43893;194000;1439;1439
1440;43880;637000;1440;1440
1441;43881;617785;1441;1441
1442;43881;203000;1442;1442
1443;43886;212253;1443;1443
1444;43888;134000;1444;1444
1445;43888;154380;1445;1445
1446;43874;130000;1446;1446
1447;43889;370000;1447;1447
1448;43882;45000;1448;1448
1449;43899;93090;1449;1449
1450;43882;550000;1450;1450
1451;43892;192650;1451;1451
1452;43875;305000;1452;1452
1453;43882;283000;1453;1453
1454;43889;67000;1454;1454
1455;43888;195000;1455;1455
1456;43894;160000;1456;1456
1457;43894;484900;1457;1457
1458;43889;245000;1458;1458
1459;43888;890000;1459;1459
1460;43880;135000;1460;1460
1461;43896;262000;1461;1461
1462;43887;350000;1462;1462
1463;43880;228000;1463;1463
1464;43885;258300;1464;1464
1465;43903;155000;1465;1465
1466;43881;294844,72;1466;1466
1467;43896;75000;1467;1467
1468;43896;311930;1468;1468
1469;43899;253000;1469;1469
1470;43900;479000;1470;1470
1471;43894;413000;1471;1471
1472;43872;302500;1472;1472
1473;43893;216910;1473;1473
1474;43906;225000;1474;1474
1475;43906;185000;1475;1475
1476;43879;103500;1476;1476
1477;43902;157000;1477;1477
1478;43895;192000;1478;1478
1479;43906;114000;1479;1479
1480;43902;162500;1480;1480
1481;43896;75500;1481;1481
1482;43900;65500;1482;1482
1483;43900;65000;1483;1483
1484;43889;461000;1484;1484
1485;43892;218000;1485;1485
1486;43892;386000;1486;1486
1487;43908;103000;1487;1487
1488;43889;236030;1488;1488
1489;43887;159000;1489;1489
1490;43906;287000;1490;1490
1491;43914;399400;1491;1491
1492;43906;153000;1492;1492
1493;43917;145000;1493;1493
1494;43895;168000;1494;1494
1495;43906;102500;1495;1495
1496;43899;430000;1496;1496
1497;43914;131800;1497;1497
1498;43923;52000;1498;1498
1499;43927;62000;1499;1499
1500;43923;315000;1500;1500
1501;43893;133250;1501;1501
1502;43909;330000;1502;1502
1503;43907;332000;1503;1503
1504;43928;126000;1504;1504
1505;43906;88000;1505;1505
1506;43875;187140;1506;1506
1507;43906;269000;1507;1507
1508;43930;335000;1508;1508
1509;43931;195000;1509;1509
1510;43930;177000;1510;1510
1511;43917;60000;1511;1511
1512;43936;213000;1512;1512
1513;43902;273000;1513;1513
1514;43937;181700;1514;1514
1515;43887;245000;1515;1515
1516;43896;400000;1516;1516
1517;43928;350000;1517;1517
1518;43928;89000;1518;1518
1519;43921;96700;1519;1519
1520;43931;108000;1520;1520
1521;43920;750000;1521;1521
1522;43945;218000;1522;1522
1523;43927;78000;1523;1523
1524;43921;494000;1524;1524
1525;43944;510000;1525;1525
1526;43944;237000;1526;1526
1527;43906;164000;1527;1527
1528;43944;229000;1528;1528
1529;43935;92500;1529;1529
1530;43930;205000;1530;1530
1531;43931;177600;1531;1531
1532;43936;300000;1532;1532
1533;43895;90000;1533;1533
1534;43909;358000;1534;1534
1535;43949;117475;1535;1535
1536;43951;145000;1536;1536
1537;43945;129700;1537;1537
1538;43945;85000;1538;1538
1539;43913;239000;1539;1539
1540;43945;94000;1540;1540
1541;43957;154000;1541;1541
1542;43941;313520;1542;1542
1543;43917;80000;1543;1543
1544;43938;94340;1544;1544
1545;43938;140000;1545;1545
1546;43907;117000;1546;1546
1547;43924;158000;1547;1547
1548;43963;145500;1548;1548
1549;43956;100000;1549;1549
1550;43963;163000;1550;1550
1551;43893;160000;1551;1551
1552;43937;208000;1552;1552
1553;43942;267000;1553;1553
1554;43965;333200;1554;1554
1555;43965;375000;1555;1555
1556;43965;136350;1556;1556
1557;43957;440000;1557;1557
1558;43914;102000;1558;1558
1559;43962;149500;1559;1559
1560;43943;255000;1560;1560
1561;43900;142000;1561;1561
1562;43962;132500;1562;1562
1563;43881;105000;1563;1563
1564;43958;138000;1564;1564
1565;43965;252000;1565;1565
1566;43969;151900;1566;1566
1567;43956;182000;1567;1567
1568;43951;185000;1568;1568
1569;43969;274000;1569;1569
1570;43969;237000;1570;1570
1571;43966;240000;1571;1571
1572;43970;91500;1572;1572
1573;43957;214000;1573;1573
1574;43948;138500;1574;1574
1575;43958;97500;1575;1575
1576;43965;96500;1576;1576
1577;43970;142500;1577;1577
1578;43924;109900;1578;1578
1579;43966;574200;1579;1579
1580;43966;80000;1580;1580
1581;43966;95000;1581;1581
1582;43958;90000;1582;1582
1583;43966;95000;1583;1583
1584;43976;129000;1584;1584
1585;43971;130000;1585;1585
1586;43962;185150;1586;1586
1587;43980;3000;1587;1587
1588;43978;452000;1588;1588
1589;43970;165000;1589;1589
1590;43978;170250;1590;1590
1591;43977;334000;1591;1591
1592;43969;375550;1592;1592
1593;43980;173000;1593;1593
1594;43965;52000;1594;1594
1595;43971;297000;1595;1595
1596;43980;120000;1596;1596
1597;43965;150000;1597;1597
1598;43962;152000;1598;1598
1599;43969;454100;1599;1599
1600;43970;199000;1600;1600
1601;43965;158000;1601;1601
1602;43971;142000;1602;1602
1603;43950;232000;1603;1603
1604;43971;148000;1604;1604
1605;43976;79000;1605;1605
1606;43963;555000;1606;1606
1607;43976;360000;1607;1607
1608;43966;302000;1608;1608
1609;43980;96000;1609;1609
1610;43979;175000;1610;1610
1611;43962;340000;1611;1611
1612;43980;527000;1612;1612
1613;43980;383800;1613;1613
1614;43978;235600;1614;1614
1615;43964;189000;1615;1615
1616;43963;135000;1616;1616
1617;43977;150000;1617;1617
1618;43978;330000;1618;1618
1619;43979;152000;1619;1619
1620;43980;202000;1620;1620
1621;43980;130000;1621;1621
1622;43984;125000;1622;1622
1623;43983;180000;1623;1623
1624;43985;67000;1624;1624
1625;43976;330000;1625;1625
1626;43979;475000;1626;1626
1627;43991;65500;1627;1627
1628;43991;102010;1628;1628
1629;43964;211800;1629;1629
1630;43987;214765;1630;1630
1631;43994;208000;1631;1631
1632;43987;250000;1632;1632
1633;43979;85000;1633;1633
1634;43992;66000;1634;1634
1635;43980;282000;1635;1635
1636;43994;1264184,8;1636;1636
1637;43987;63500;1637;1637
1638;43980;770500;1638;1638
1639;43913;240000;1639;1639
1640;43997;115000;1640;1640
1641;43992;370000;1641;1641
1642;43985;149000;1642;1642
1643;43978;145000;1643;1643
1644;43990;120000;1644;1644
1645;43994;110000;1645;1645
1646;43986;189500;1646;1646
1647;44008;78000;1647;1647
1648;44008;201942;1648;1648
1649;43983;275000;1649;1649
1650;43990;89000;1650;1650
1651;44008;107000;1651;1651
1652;44004;60450;1652;1652
1653;43992;100000;1653;1653
1654;43987;190000;1654;1654
1655;44007;185000;1655;1655
1656;44008;450000;1656;1656
1657;44011;120000;1657;1657
1658;43998;106000;1658;1658
1659;43994;369010;1659;1659
1660;44007;385000;1660;1660
1661;44012;425000;1661;1661
1662;44008;1190000;1662;1662
1663;43994;110000;1663;1663
1664;43836;443000;1664;1664
1665;43837;581097,6;1665;1665
1666;43839;125110;1666;1666
1667;43837;151000;1667;1667
1668;43838;620000;1668;1668
1669;43840;245000;1669;1669
1670;43839;119175;1670;1670
1671;43845;205000;1671;1671
1672;43836;128600;1672;1672
1673;43857;135000;1673;1673
1674;43847;126105;1674;1674
1675;43860;238100;1675;1675
1676;43853;182000;1676;1676
1677;43852;530000;1677;1677
1678;43854;259220;1678;1678
