ID_adresse;adresse
954;1045 DE LA CALIFORNIE
955;1356 DU SOLEIL
956;515 DE FRANCE
957;845 DE LA PINEDE
958;150 BOTTA
959;270 GUYNEMER
960;725 DES HESPERIDES
961;819 LAURENTI
962;1360 DE SOSPEL
963;40 CAMILLE BLANC
964;1085 PARTOUNEAUX
965;515 DE FRANCE
966;1442 VAL DU CAREI
967;530 DU PFR CALMETTE
968;530 DU PFR CALMETTE
969;1140 PIETRA SCRITTA
970;740 DU MOULIN
971;540 DE GARAVAN
972;1470 DE VERDUN
973;311 VAL DES CASTAGNINS
974;460 FRANCOIS DE MONLEON
975;450 DE FRANCE
976;1430 DU VAL DE MENTON
977;1392 ACACIAS TER CHAUDES
978;160 BOYER
979;1210 WINSTON CHURCHILL
980;860 DE LA PLAGE
981;40 ALBERTI BERNARDIN
982;180 LIEUTENANT JEAN REVELLI
983;9 MONTEE DES ALPES
984;240 DU GENERAL DE GAULLE
985;10 ANDRE CARABALONA
986;320 JULES FERRY
987;720 DE USINE ELECTRIQUE
988;460 FRANCOIS DE MONLEON
989;800 PASTEUR
990;740 DU MOULIN
991;100 DU CENTRE
992;1210 WINSTON CHURCHILL
993;481 ORCHIDEES PROLONGEE
994;1370 DE SOSPEL
995;1130 DU VALLONET
996;1150 VICTOR HUGO
997;950 DE LA MARNE MAL JOFFRE
998;890 DU LUTETIA
999;860 DE LA PLAGE
1000;760 SAINT PIERRE
1001;100 ARISTIDE BRIAND
1002;1400 THIERS
1003;560 DE LA REPUBLIQUE
1004;300 COTTA
1005;360 DE FRANCE
1006;B057 VAL DU CAREI
1007;90 ARDOINO
1008;530 DU PFR CALMETTE
1009;400 MARTYRS RESISTANCE
1010;400 MARTYRS RESISTANCE
1011;1145 DE VERDUN
1012;40 GARIBALDI
1013;1360 DE SOSPEL
1014;570 DU RESERVOIR
1015;595 HECTOR BERLIOZ
1016;150 DE LA CREMAILLERE
1017;932 MAL LECLERC HAUTECLOQUE
1018;957 ROBERT SCHUMAN
1019;790 DU JONQUIER
1020;1140 PIETRA SCRITTA
1021;770 DES ORCHIDEES
1022;48 DE SAINT ANTONIN
1023;470 EDOUARD VII
1024;420 COLONEL HEBERT
1025;20 D ALSACE
1026;1442 VAL DU CAREI
1027;800 PASTEUR
1028;1190 VIRGINIE HERIOT
1029;40 CAMILLE BLANC
1030;1100 PAUL MORILLOT
1031;515 DE FRANCE
1032;171 DU CAP
1033;105 DU GUET
1034;760 DE VILLAINE
1035;260 PDT DOUMERGUE
1036;775 DES ORTAS
1037;60 CARNOT
1038;740 DU MOULIN
1039;740 DU MOULIN
1040;515 DE FRANCE
1041;80 ARISTIDE BRIAND
1042;500 PAUL DOUMER
1043;810 PAUL DOUMER
1044;11 DES ACACIAS
1045;260 PDT DOUMERGUE
1046;670 GUYAU
1047;845 DE LA PINEDE
1048;1115 DE LA TURBIE
1049;100 DE LA REPUBLIQUE
1050;969 MAX BAREL
1051;330 DU CENTENAIRE
1052;311 VAL DES CASTAGNINS
1053;270 GUYNEMER
1054;640 DE GORBIO
1055;310 JEAN JAURES
1056;80 DU CASTELLARET
1057;450 DE FRANCE
1058;252 DES GERANIUMS
1059;50 ANTOINE PEGLION
1060;957 ROBERT SCHUMAN
1061;860 LONGUE
1062;810 PAUL DOUMER
1063;50 DES ALLIES
1064;905 DU RAMINGAO
1065;11 DES ACACIAS
1066;5 AIMABLE GASTAUD
1067;860 LONGUE
1068;750 ISOLA
1069;1220 RIVIERA
1070;80 ARISTIDE BRIAND
1071;1356 DU SOLEIL
1072;800 JULIETTE
1073;800 PASTEUR
1074;1500 DU VIEUX CHATEAU
1075;1280 SAINT MICHEL
1076;460 FRANCOIS DE MONLEON
1077;1145 DE VERDUN
1078;120 AUGUSTE COTTA
1079;340 CERNUSCHI
1080;538 PRINCE RAINIER III MONACO
1081;460 FRANCOIS DE MONLEON
1082;311 VAL DES CASTAGNINS
1083;1530 VILLAREY
1084;311 VAL DES CASTAGNINS
1085;1354 DES SOEURS MUNET
1086;B151 PIENE HAUTE
1087;955 MASSENA
1088;932 MAL LECLERC HAUTECLOQUE
1089;11 DES ACACIAS
1090;1145 DE VERDUN
1091;100 DU CENTRE
1092;845 DE LA PINEDE
1093;1130 DU VALLONET
1094;50 DES ALLIES
1095;180 DE BREA
1096;860 DE LA PLAGE
1097;1109 DU PETIT PORT
1098;240 DU GENERAL DE GAULLE
1099;450 DE LA COTE
1100;111 DE MENTON
1101;1170 PRATO
1102;700 DE LA TURBIE
1103;1360 DE SOSPEL
1104;171 DU CAP
1105;50 ANTOINE PEGLION
1106;1280 SAINT MICHEL
1107;590 GENERAL DE GAULLE
1108;770 JEANNE
1109;160 BOYER
1110;360 DES LUCIOLES
1111;780 DE LA PAIX
1112;640 DE GORBIO
1113;1150 VICTOR HUGO
1114;640 DE GORBIO
1115;660 MARECHAL FOCH
1116;870 LOREDAN LARCHEY
1117;860 LONGUE
1118;1400 THIERS
1119;620 GEORGES CLEMENCEAU
1120;650 DU GRENADIER
1121;895 DE PROVENCE
1122;50 DES ALLIES
1123;931 MAL JUIN
1124;171 DU CAP
1125;240 DU GENERAL DE GAULLE
1126;1360 DE SOSPEL
1127;520 GENERAL LECLERC
1128;590 GENERAL DE GAULLE
1129;590 GENERAL DE GAULLE
1130;860 LONGUE
1131;280 DES CAPUCINS
1132;11 DES ACACIAS
1133;740 DU MOULIN
1134;521 DU   MOULINET
1135;430 MARTYRS DE LA RESISTANCE
1136;640 DE GORBIO
1137;270 GUYNEMER
1138;710 HENRY GREVILLE
1139;1193 DU REQUIER
1140;200 LOUIS PERISSOL
1141;560 GRIMALDI
1142;240 DU GENERAL DE GAULLE
1143;151 DE LA CREMAILLERE
1144;932 MAL LECLERC HAUTECLOQUE
1145;33 DU JARDIN
1146;11 DES ACACIAS
1147;311 VAL DES CASTAGNINS
1148;340 CERNUSCHI
1149;515 DE FRANCE
1150;50 ANTOINE PEGLION
1151;770 JEANNE
1152;800 VICTOR CAUVIN
1153;B128 FRONT DE NEIGE
1154;26 DE   VALBERG
1155;B121 LES GAILLES
1156;290 MARINONI
1157;B075 LE VILLAGE
1158;62 GEN DE GAULLE
1159;27 DU CHATEAU
1160;99 MARQUET
1161;200 DU TROIS SEPTEMBRE
1162;B002 ADRECH DE BARRIS
1163;6 CLOSE
1164;326 LAZARE RAIBERTI
1165;30 AMIRAL ALBINI
1166;503 RAOUL AUDIBERT
1167;B128 FRONT DE NEIGE
1168;39 DE LA PERGOLA
1169;B088 LE COLLET
1170;200 DU TROIS SEPTEMBRE
1171;60 DU BAOUS
1172;122 DES MOULINS
1173;26 DE   VALBERG
1174;200 DU TROIS SEPTEMBRE
1175;64 DE CHATEAUNEUF
1176;525 DU SERRIER N 13
1177;B128 FRONT DE NEIGE
1178;89 GEORGES POMPIDOU
1179;B016 AURON
1180;290 MARINONI
1181;18 DE BERRE
1182;104 RD 15 LA ROSEYRE
1183;205 DE LA CORNE D OR
1184;B023 CHASTILLON
1185;80 DE NICE
1186;B023 CHASTILLON
1187;B002 ADRECH DE BARRIS
1188;290 MARINONI
1189;B432 VILLAGE
1190;62 FRANCOIS LEVAMIS
1191;26 DE   VALBERG
1192;B130 LE HAMEAU
1193;350 DE LA TURBIE
1194;21 DE  LA  ROUILLE  BASSE
1195;23 JACQUES DEMAS
1196;133 LA PLACETTE
1197;680 DE SAINT ESTEVE
1198;B130 LE HAMEAU
1199;B128 FRONT DE NEIGE
1200;15 DU   LAGAS
1201;B088 LE COLLET
1202;15 DU   LAGAS
1203;670 SADI CARNOT
1204;386 DE LA GARE
1205;205 FALICON
1206;B079 LA REONNE
1207;B128 FRONT DE NEIGE
1208;30 DU DOC ROUX
1209;180 DE LA LIBERATION
1210;B287 LA COLMIANE
1211;62 GEN DE GAULLE
1212;130 PASTEUR
1213;62 GEN DE GAULLE
1214;550 DES MARINIERES
1215;200 DU TROIS SEPTEMBRE
1216;122 DES MOULINS
1217;559 NAPOLEON III
1218;61 GENERAL DE GAULLE
1219;5 DU   SAINT  HONORAT
1220;320 SCUDERI
1221;330 PAUL DEROULEDE
1222;15 DU   LAGAS
1223;98 MAL FOCH
1224;385 SALISBURY
1225;310 DE L ESQUIAOU
1226;64 DE L EGLISE
1227;265 EDITH DUHAMEL
1228;B128 FRONT DE NEIGE
1229;405 DES OLIVIERS
1230;B088 LE COLLET
1231;B133 VILLAGE
1232;10 ALBERT 1ER
1233;220 LIEUTENANT COLONELLI
1234;B023 CHASTILLON
1235;26 DE   VALBERG
1236;100 EDITH CAVELL
1237;43 DU CHANOINE TH.GIAUME
1238;4 SAINT  JEAN
1239;72 HENRI MARESCALCHI
1240;B095 VILLAGE DE TOUDON
1241;90 DUJARDIN BEAUMETZ
1242;340 PAUL DOUMER
1243;280 MARECHAL JOFFRE
1244;B201 LE PLATEAU D AURON
1245;79 JACQUES ABBA
1246;655 DE VERDUN
1247;B128 FRONT DE NEIGE
1248;12 DEPARTEMENTALE 2204
1249;65 PLANE
1250;30 D ALSACE LORRAINE
1251;10 ALBERT 1ER
1252;160 GAUTIER VIGNAL
1253;265 EDITH DUHAMEL
1254;B002 ADRECH DE BARRIS
1255;480 SAINT ANTOINE
1256;30 DU DOC ROUX
1257;180 DE LA LIBERATION
1258;140 DENIS SEMERIA
1259;B128 PEIRA CAVA CENTRE
1260;B117 SERRE DE NAIRAUD
1261;67 GENERAL DE GAULLE
1262;B235 LE VILLAGE
1263;12 CHARLES ROUX
1264;B087 LE VILLAGE
1265;385 SALISBURY
1266;B128 FRONT DE NEIGE
1267;62 GEN DE GAULLE
1268;16 DU   MERCANTOUR
1269;B128 FRONT DE NEIGE
1270;91 CHARLES DE CAQUERAY
1271;76 DE  LA  CHABRIETTE
1272;280 MARECHAL JOFFRE
1273;B128 FRONT DE NEIGE
1274;54 PAULINE
1275;B201 LE PLATEAU D AURON
1276;60 DU DOCTEUR MORIEZ
1277;90 DE LA BARMASSA
1278;400 GENERAL LECLERC
1279;340 PAUL DOUMER
1280;13 DU CAYRE
1281;B130 LE HAMEAU
1282;169 RAYMOND GRAMAGLIA
1283;660 DES VIGNASSES
1284;165 DE LA TERRASSE
1285;280 MARECHAL JOFFRE
1286;140 DOMINIQUE DURANDY
1287;33 NAPOLEON III
1288;B084 LA VILLE
1289;50 DROITE
1290;163 PRINCE RAINIER III MONACO
1291;143 DE PONT DE CLANS
1292;16 DU   MERCANTOUR
1293;315 DE SCLOS
1294;B016 AURON
1295;35 DU 8 MAI
1296;B084 LA VILLE
1297;120 DOCTEUR CAGNOLI
1298;324 DU LAC DU BOREON
1299;B014 CONDAMINE
1300;800 VICTOR CAUVIN
1301;120 DOCTEUR CAGNOLI
1302;503 RAOUL AUDIBERT
1303;520 DU MARCHE
1304;207 SAINT YSICIUS
1305;200 ETIENNE CURTI
1306;B342 LE VILLAGE
1307;140 DU SERRE
1308;89 GEORGES POMPIDOU
1309;220 LIEUTENANT COLONELLI
1310;183 DU LIDO
1311;10 ANFOSSI
1312;50 DROITE
1313;B128 FRONT DE NEIGE
1314;60 CHARLES BINET
1315;33 DU DOC GENTE
1316;B128 FRONT DE NEIGE
1317;68 FRANCOIS DE MAY
1318;12 DES DEUX FRERES FUNEL
1319;B128 FRONT DE NEIGE
1320;89 GEORGES POMPIDOU
1321;370 GEN GALLIENI
1322;61 GENERAL DE GAULLE
1323;B016 AURON
1324;340 FRANCOIS FERRY
1325;B108 VIEUX VILLAGE
1326;420 DE LA GRANDE BRETAGNE
1327;340 PAUL DOUMER
1328;325 DE ST MICHEL CAP ROUX
1329;B234 SAINT PIERRE
1330;35 DU 8 MAI
1331;16 DU   MERCANTOUR
1332;131 PORTE DES ALPES
1333;205 DE LA CORNE D OR
1334;1780 VICTOR HUGO
1335;390 DU PUITS DU PLAN
1336;540 DE LA LIBERTE
1337;3110 SAINT ANTOINE
1338;2270 NIQUET
1339;1000 EDOUARD BAUDOIN
1340;3020 DE LA ROSTAGNE
1341;240 DE LA REPUBLIQUE
1342;410 GEORGES CLEMENCEAU
1343;960 DUGOMMIER
1344;213 DES BREGUIERES
1345;420 DE BEAUVERT
1346;37 DE BELGIQUE
1347;2480 PASTEUR
1348;92 DE CANNES
1349;476 DES JASMINS
1350;3200 DE SAINT JEAN
1351;62 DES BRUNETTES
1352;3498 DU VALBOSQUET
1353;11 ANCIENS COMBATTANTS AFR N
1354;3500 DU VAL CLARET
1355;300 SADI CARNOT
1356;795 DES POTIERS
1357;3190 SAINT HONORAT
1358;1087 NAPOLEON
1359;833 DE LA PETITE COLLINE
1360;190 CLEMENT BEL
1361;990 EDMOND D ESCLEVIN
1362;220 DE LA CAROUTE
1363;1850 LEMERAY
1364;22 DES ARCADES
1365;B050 LES SEMBOULES
1366;1517 SAINT SAUVEUR
1367;990 EDMOND D ESCLEVIN
1368;240 DE LA REPUBLIQUE
1369;600 DE CANNES
1370;685 GEORGES POMPIDOU
1371;4 ALEXANDRE LOUCE
1372;1170 DES ORANGERS
1373;674 GARIBONDY
1374;465 DE L HOPITAL
1375;1780 VICTOR HUGO
1376;454 DU BON AIR
1377;60 ALBERT 1ER
1378;2860 DE RABIAC ESTAGNOL
1379;600 DE CANNES
1380;540 DE LA LIBERTE
1381;300 SADI CARNOT
1382;290 DE L EST
1383;529 GEN DE GAULLE
1384;3020 DE LA ROSTAGNE
1385;2031 MARTYRS DE LA RESISTANCE
1386;350 DES FRERES ROUSTAN
1387;710 DE ST JULIEN
1388;3110 SAINT ANTOINE
1389;410 GEORGES CLEMENCEAU
1390;740 ST SEBASTIEN
1391;760 DES COMBES
1392;3020 DE LA ROSTAGNE
1393;674 GARIBONDY
1394;237 DU LAC
1395;1240 FREDERIC MISTRAL
1396;2180 MOYENNES BREGUIERES
1397;4 ALEXANDRE LOUCE
1398;350 DES FRERES ROUSTAN
1399;21 ANDRE MINANGOY
1400;411 GEORGES POMPIDOU
1401;300 SADI CARNOT
1402;1016 DES MOULIERES
1403;2784 PREMIERE AVENUE
1404;35 BEAU SOLEIL
1405;323 DE LA DRAILLE
1406;2230 DE NICE
1407;3498 DU VALBOSQUET
1408;300 SADI CARNOT
1409;630 DU MIDI
1410;400 DE LA REPUBLIQUE
1411;685 GEORGES POMPIDOU
1412;760 DES COMBES
1413;467 DES HORIZONS
1414;2970 ROBERT SOLEAU
1415;2357 DE L ORANGERIE
1416;1680 JAMES WYLLIE
1417;2240 DE NICE
1418;B050 LES SEMBOULES
1419;1512 ST JOSEPH
1420;600 DE CANNES
1421;2920 DE LA REPUBLIQUE
1422;85 DES CIGALES
1423;1987 MARECHAL FOCH
1424;406 COLONEL MATTEI
1425;718 SAINT PHILIPPE
1426;337 FRANCOIS BLANC
1427;3500 DU VAL CLARET
1428;540 DE LA LIBERTE
1429;231 135
1430;910 DE MADRID
1431;448 DANY BERNARD
1432;510 DE DUNKERQUE
1433;1240 PAUL DOUMER
1434;698 ROUMANILLE
1435;2860 DE RABIAC ESTAGNOL
1436;2672 PIERRE DELMAS
1437;350 BASSES BREGUIERES
1438;760 DES COMBES
1439;925 DOCTEUR FABRE
1440;770 DE LA SOURCE
1441;674 GARIBONDY
1442;212 DU CHERCHE MIDI
1443;240 AUBERNON
1444;2890 RAYMOND POINCARE
1445;410 GEORGES CLEMENCEAU
1446;1329 DU GENERAL D'ANDREOSSY
1447;790 DE LA CONSTANCE
1448;190 CLEMENT BEL
1449;2220 DES NATIONS
1450;1813 VIEUX CHE DE MOUGINS
1451;110 AMES DU PURGATOIRE
1452;213 DE LA GRAND'PIECE
1453;300 SADI CARNOT
1454;300 SADI CARNOT
1455;210 DES BREGUIERES
1456;60 ALBERT 1ER
1457;199 DU CHATEAU
1458;350 DES FRERES ROUSTAN
1459;830 COUGOULINS
1460;5 ALLEGRE
1461;1016 DES MOULIERES
1462;697 DES ROUVRES
1463;1987 MARECHAL FOCH
1464;810 JEAN MERMOZ
1465;210 DES BREGUIERES
1466;685 GEORGES POMPIDOU
1467;3030 DOC ROSTAN
1468;600 DE CANNES
1469;350 DES FRERES ROUSTAN
1470;964 DE LA TIRE
1471;690 CHARLES GUILLAUMONT
1472;2860 DE RABIAC ESTAGNOL
1473;1080 JULIA
1474;1880 DE LA LIBERATION
1475;361 DE LA GABELLE PROLONG
1476;1100 DU NORD
1477;2850 DES QUATRE CHEMINS
1478;1215 FRANCIS MEILLAND
1479;140 DE LA BOURGADE
1480;635 FRANKLIN ROOSEVELT
1481;684 GENERAL DE GAULLE
1482;480 FONT ROUBERT
1483;480 FONT ROUBERT
1484;545 DU GOLF
1485;360 DE L EGLISE
1486;90 DE L ECOLE VIEILLE
1487;698 PAUL DERIGON
1488;1329 DU GENERAL D'ANDREOSSY
1489;785 JACQUES MONOD
1490;3370 TANIT
1491;2950 DES REVENNES
1492;833 DE LA PETITE COLLINE
1493;2783 DU PRESIDENT WILSON
1494;1730 DE VALBONNE
1495;920 DOCTEUR DAUTHEVILLE
1496;92 DE L ECOLE VIEILLE
1497;37 DE BELGIQUE
1498;380 DE LA GARE
1499;B079 LA ZAINE
1500;2783 DU PRESIDENT WILSON
1501;1850 LEMERAY
1502;995 MONT JOLI
1503;3420 THURET
1504;410 GEORGES CLEMENCEAU
1505;337 FRANCOIS BLANC
1506;2690 DE LA PINEDE
1507;1390 GEORGES CLEMENCEAU
1508;2783 DU PRESIDENT WILSON
1509;1120 FELON
1510;2240 DE NICE
1511;510 DE DUNKERQUE
1512;1757 JUAN
1513;1090 L ESTEREL
1514;1517 SAINT SAUVEUR
1515;955 MAURICE JEANPIERRE
1516;1517 SAINT SAUVEUR
1517;293 DE L'OREE DU BOIS
1518;635 FRANKLIN ROOSEVELT
1519;2800 PRINCIPAL PASTOUR
1520;560 BRICKA
1521;658 DES CEDRES
1522;447 HENRI BARBUSSE
1523;1505 GUSTAVE CHANCEL
1524;19 DE MOUGINS
1525;715 DES CHENES SALIS
1526;199 DES CLOS
1527;411 GEORGES POMPIDOU
1528;2783 DU PRESIDENT WILSON
1529;3500 DU VAL CLARET
1530;795 JEAN BOROTRA
1531;1610 TANO DOU DRAC
1532;1080 JULIA
1533;635 FRANKLIN ROOSEVELT
1534;1250 DES FRERES OLIVIER
1535;540 DE LA LIBERTE
1536;410 GEORGES CLEMENCEAU
1537;70 DES ALOES
1538;166 CHARLES GROS
1539;1850 LEMERAY
1540;640 DE LA MIGNONNETTE
1541;1170 FONTAINE DU PIN
1542;940 SAINT BARTHELEMY
1543;1135 D OLIVETUM
1544;3500 DU VAL CLARET
1545;2890 RAYMOND POINCARE
1546;610 DU PORTUGON
1547;447 HENRI BARBUSSE
1548;570 DES FADES
1549;635 FRANKLIN ROOSEVELT
1550;21 ANDRE MINANGOY
1551;687 GEOFFROY SAINT HILAIRE
1552;1016 DES MOULIERES
1553;450 DE LA MER
1554;3200 DE SAINT JEAN
1555;1630 DES ILES
1556;2783 DU PRESIDENT WILSON
1557;130 DU 8 MAI
1558;1090 L ESTEREL
1559;1900 DES LITS MILITAIRES
1560;411 GEORGES POMPIDOU
1561;790 DE LA POSTE
1562;1613 DE L HOTEL DES POSTES
1563;2860 DE RABIAC ESTAGNOL
1564;2783 DU PRESIDENT WILSON
1565;B050 LES SEMBOULES
1566;350 DES FRERES ROUSTAN
1567;350 DES FRERES ROUSTAN
1568;2672 PIERRE DELMAS
1569;2890 RAYMOND POINCARE
1570;110 AMES DU PURGATOIRE
1571;1180 DE FONTMERLE
1572;540 DE LA LIBERTE
1573;736 PIERRE SEMARD
1574;2240 DE NICE
1575;1670 JAMES CLOSE
1576;1180 DE L OUEST
1577;2890 RAYMOND POINCARE
1578;2890 RAYMOND POINCARE
1579;310 BARQUIER
1580;310 DE LA FONTAINE
1581;480 JULIETTE ADAM
1582;400 DE LA GENDARMERIE
1583;3500 DU VAL CLARET
1584;60 ALBERT 1ER
1585;834 KONIGSTEIN
1586;685 GEORGES POMPIDOU
1587;410 GEORGES CLEMENCEAU
1588;859 DE LA PINEDE AUBAREDE
1589;685 GEORGES POMPIDOU
1590;3020 DE LA ROSTAGNE
1591;960 DUGOMMIER
1592;240 DE LA REPUBLIQUE
1593;110 AMES DU PURGATOIRE
1594;1810 VICTORIEN SARDOU
1595;760 DES COMBES
1596;37 DE BELGIQUE
1597;674 GARIBONDY
1598;1645 THERESE
1599;130 DU 8 MAI
1600;110 AMES DU PURGATOIRE
1601;21 ANDRE MINANGOY
1602;3550 VAUBAN
1603;515 BIJOU PLAGE
1604;467 DES HORIZONS
1605;10 AMBROSIO
1606;2140 MIRABEAU
1607;2860 DE RABIAC ESTAGNOL
1608;1517 SAINT SAUVEUR
1609;2230 DE NICE
1610;1505 GUSTAVE CHANCEL
1611;45 DU BELVEDERE
1612;1880 DE LA LIBERATION
1613;2610 DU PETIT FOUR
1614;322 DR MAURICE DONAT
1615;2783 DU PRESIDENT WILSON
1616;3370 TANIT
1617;900 DE DIANE
1618;1040 EMILIE
1619;925 DOCTEUR FABRE
1620;3440 TOURNELLI
1621;193 CLEMENT MASSIER
1622;690 CHARLES GUILLAUMONT
1623;550 LINTIER
1624;2783 DU PRESIDENT WILSON
1625;550 LINTIER
1626;3498 DU VALBOSQUET
1627;540 DE LA LIBERTE
1628;920 DOCTEUR DAUTHEVILLE
1629;110 DES CABRIERES
1630;350 DES FRERES ROUSTAN
1631;3030 DOC ROSTAN
1632;937 DE LA ROQUETTE
1633;3200 DE SAINT JEAN
1634;5 ALLEGRE
1635;60 ALBERT 1ER
1636;115 DU DOMAINE
1637;1016 DES MOULIERES
1638;190 DE MEAYNE
1639;450 DE LA MER
1640;560 BRICKA
1641;300 SADI CARNOT
1642;2783 DU PRESIDENT WILSON
1643;300 SADI CARNOT
1644;1630 DES ILES
1645;540 DE LA LIBERTE
1646;718 SAINT PHILIPPE
1647;674 GARIBONDY
1648;2840 DU PUY
1649;635 FRANKLIN ROOSEVELT
1650;1670 JAMES CLOSE
1651;3020 DE LA ROSTAGNE
1652;846 DES LAURIERS
1653;2240 DE NICE
1654;3200 DE SAINT JEAN
1655;1517 SAINT SAUVEUR
1656;973 DES TUILIERES
1657;630 FRANCOIS REBUFFEL
1658;3260 SAINTE MARGUERITE
1659;2140 MIRABEAU
1660;995 MONT JOLI
1661;866 DES PINS L AUBAREDE
1662;990 EDMOND D ESCLEVIN
1663;2230 DE NICE
1664;2760 NOTRE-DAME
1665;2347 DU MARECHAL JUIN
1666;4143 DE LA VERRERIE
1667;3820 DE STALINGRAD
1668;580 DU CANADA
1669;1740 JEAN DE RIOUFFE
1670;410 ESTEREL PARC
1671;2460 DE LA MERLETTE
1672;451 GASTON DE FONTMICHEL
1673;2790 DE LA MARIGARDE
1674;3380 RICORD LATY
1675;3040 PHILIBERT DELORME
1676;1311 FRANCIS TONNER
1677;2510 MICHEL JOURDAN
1678;176 DE CANNES
1679;1190 DE LA FERRAGE
1680;3480 ROUAZE
1681;170 D ANTIBES
1682;44 DES ANCIENS COMBATTANTS
1683;3350 DE LA REPUBLIQUE
1684;4020 DE TURCKHEIM
1685;331 DES BASTIDES SAINT ANTOINE
1686;3489 DE LA ROUBINE
1687;527 DES BUISSONS ARDENTS
1688;600 CARNOT
1689;2550 DE MIMONT
1690;2347 DU MARECHAL JUIN
1691;843 DU PETIT PORT
1692;1475 GENERAL VAUTRIN
1693;2010 LEON NOEL
1694;1480 GEORGES CLEMENCEAU
1695;4780 SIDI BRAHIM
1696;130 DES ANGLAIS
1697;450 VAN LOO
1698;2347 DU MARECHAL JUIN
1699;981 DOC RAYMOND PICAUD
1700;610 JEANNE D ARC
1701;3380 RICORD LATY
1702;185 JACQUES CARTIER
1703;2770 MARECHAL LECLERC
1704;4780 SIDI BRAHIM
1705;600 CARNOT
1706;3840 DE STRASBOURG
1707;930 DU RIOU LA NAPOULE
1708;1475 GENERAL VAUTRIN
1709;2850 MATHIAS DUVAL
1710;449 DE LA REPUBLIQUE
1711;690 HENRI ISNARD
1712;449 DE LA REPUBLIQUE
1713;138 DES CIGALES
1714;1090 PLACE VIEILLE
1715;107 DE DRAGUIGNAN
1716;135 DE LA FONTAINE
1717;60 ALSACE LORRAINE
1718;616 DEPARTEMENTALE 6085
1719;107 DE DRAGUIGNAN
1720;138 DES CIGALES
1721;32 MARCELLIN ALLO NO 39
1722;936 DU GENERAL DE GAULLE
1723;852 GEORGES POMPIDOU
1724;496 DU BARRI
1725;43 DU GRAND PRE
1726;337 FREDERIC MISTRAL
1727;242 DE PEIDESSALLE
1728;616 DEPARTEMENTALE 6085
1729;480 FOCH
1730;19 ADRIEN GUEBHARD
1731;451 DU SANTON DE PRE BOUQUET
1732;132 DE LA CASINETTE
1733;2251 DES MURIERS
1734;229 DES COURTILS VAUGRENIER
1735;1011 DES VESPINS RN7
1736;40 DES CAILLADES
1737;830 DES RASCAS
1738;732 DE LA TOURAQUE VAUGRENIER
1739;110 DE LA BERMONE
1740;531 DU MICOCOULIER
1741;394 YVES KLEIN
1742;495 DU LOUP
1743;830 DES RASCAS
1744;865 ROUBION
1745;670 DES CHENES
1746;3390 DU VALLON DES VAUX
1747;1405 GENERAL LECLERC
1748;84 BEL AIR
1749;A205 DU SOLEIL GR HORTENSIAS
1750;2900 DE SAINT LAURENT
1751;A492 BAIE DES ANGES COMMODOR
1752;A492 BAIE DES ANGES COMMODOR
1753;683 PAUL CEZANNE
1754;609 DU MOULIN
1755;233 DE LA COLLE
1756;741 DES PLANTIERS
1757;743 ERIC TABARLY
1758;A493 BAIE DES ANGES DUCAL
1759;670 DES CHENES
1760;1091 DU DOMAINE DU LOUP
1761;805 DES PUGETS
1762;3020 DE SAINTE COLOMBE
1763;490 DU LOUBET
1764;242 DOC MAURICE DONNAT
1765;1405 GENERAL LECLERC
1766;226 DE LA COLLINE
1767;920 DU SUCHET
1768;2981 DE SAINT VERAN
1769;2361 DU PAIN DE SUCRE
1770;830 DES RASCAS
1771;216 DU CIREUIL
1772;330 DES FILAGNES
1773;2625 DU PAISSOUBRAN
1774;25 ANTONY FABRE
1775;2378 COURS DU ONZE NOVEMBRE
1776;422 JACQUES-YVES COUSTEAU
1777;1020 DU DOC CALMETTE
1778;1480 DE GRASSE
1779;1402 GENERAL DE GAULLE
1780;245 DES LAVANDES
1781;560 DE LA LIBERATION
1782;840 DES COLLETTES
1783;320 DES FERRAYONNES
1784;37 DE CAGNES
1785;2378 COURS DU ONZE NOVEMBRE
1786;970 CYRILLE BESSET
1787;683 PAUL CEZANNE
1788;830 DES RASCAS
1789;54 ALPHONSE DAUDET
1790;A493 BAIE DES ANGES DUCAL
1791;120 DU BORD DE MER RN 98
1792;A493 BAIE DES ANGES DUCAL
1793;480 JEAN OSSOLA
1794;216 DU CIREUIL
1795;396 DU GAL DE GAULLE
1796;741 DES PLANTIERS
1797;1660 DE L HOTEL DE VILLE
1798;470 DES SERRES
1799;325 FAHNESTOCK
1800;340 DE GAROUMIOU
1801;970 CYRILLE BESSET
1802;320 DES FERRAYONNES
1803;554 LEONARD ANFOSSI
1804;A494 BAIE DES ANGES GALLION
1805;2465 PASQUALINI
1806;3300 DU VAL DE CAGNES
1807;2290 JEAN NEGRE
1808;226 DE LA COLLINE
1809;306 DU PONT DE PIERRE
1810;1480 DE GRASSE
1811;325 FAHNESTOCK
1812;2340 DES ORANGERS
1813;2251 DES MURIERS
1814;473 JEAN AICARD
1815;2650 DE LA PLAGE
1816;743 DU PLATEAU CALLISTE
1817;2300 DE NICE
1818;2385 DES PALOMBIERES
1819;970 CYRILLE BESSET
1820;242 DOC MAURICE DONNAT
1821;698 PIERRE SAUVAIGO
1822;884 SAINT HUBERT
1823;1005 DE VERDUN
1824;1480 DE GRASSE
1825;1480 DE GRASSE
1826;698 PIERRE SAUVAIGO
1827;422 JACQUES-YVES COUSTEAU
1828;2430 PARMENTIER
